1636,54
1350,0
1060,29
1,38
1128,38
611,67
1940,62
922,31
1996,16
770,17
1244,77
1368,0
1877,71
1309,71
1264,11
1689,44
895,8
160,25
1744,56
536,60
1466,24
579,60
920,11
1391,20
957,32
1016,50
66,27
706,57
956,52
1688,6
1326,27
1686,19
1587,31
954,44
1555,25
1593,3
1326,53
222,59
901,54
39,53
1243,29
363,28
893,49
352,8
864,6
408,35
613,26
942,63
729,42
1123,10
983,36
564,30
684,32
426,29
1805,2
1146,30
297,46
312,13
1998,72
127,23
267,49
1600,60
766,65
1770,45
960,0
818,32
1961,55
910,32
1904,68
1755,36
485,56
635,4
108,25
577,38
1395,79
1091,38
1240,48
47,46
235,52
1215,43
361,22
1070,32
194,5
712,32
1714,21
946,3
1325,47
1934,47
1773,34
458,39
308,18
1579,10
1838,47
1227,11
1053,41
639,46
1061,52
43,4
755,67
1264,41
574,28
353,7
1947,63
1139,52
623,59
1012,33
1408,0
265,6
995,26
615,68
