1485,25
1916,30
409,5
180,48
1846,46
1222,54
1870,30
564,17
1385,60
0,71
384,53
1870,35
1935,37
297,3
329,49
1762,13
717,46
170,23
458,71
1585,48
1722,18
501,56
1572,23
1479,75
1769,11
352,53
1096,48
1459,76
162,16
1073,11
1144,54
490,41
777,22
1571,58
1104,55
92,15
73,10
13,71
1320,30
1663,73
1231,44
1132,63
1560,42
1767,49
1653,8
955,51
1134,12
461,10
159,36
142,27
1480,5
324,49
1030,75
1938,12
1838,72
490,42
196,39
1612,13
515,73
1811,0
589,24
1971,71
1045,38
1187,37
574,19
1222,59
1143,32
1760,13
1315,54
616,50
219,46
587,44
1328,1
454,67
834,79
1563,22
1801,26
447,2
1476,78
1345,52
671,50
1308,9
1386,67
374,19
1048,61
1380,76
288,48
782,26
258,61
247,39
63,18
868,44
419,21
531,74
287,66
400,58
1597,23
481,3
286,37
712,47
808,38
736,27
331,58
1548,14
130,38
1916,16
960,35
1473,60
1547,58
360,73
238,0
762,36
427,21
1654,67
1219,73
645,53
1097,53
1150,19
474,15
11,62
621,4
109,43
1707,69
193,71
1408,76
1883,69
1227,2
1583,0
730,52
1664,57
713,34
1567,12
309,29
1924,29
143,76
927,75
1753,45
1030,21
1183,68
515,17
48,39
1625,23
284,4
583,49
388,72
810,72
495,73
1054,47
254,15
109,47
1488,71
1572,6
125,8
898,57
1667,48
464,9
150,34
1556,69
1072,65
369,75
322,65
992,37
819,54
497,56
331,42
49,17
401,40
1976,23
1548,3
504,65
898,24
68,16
1588,19
818,39
1312,40
290,43
1803,37
214,9
1590,32
1452,40
148,19
727,49
2,16
885,54
1604,12
1281,74
1122,7
1573,53
697,40
317,43
100,18
371,34
1050,20
1855,75
1792,30
571,73
602,49
1699,8
1550,56
611,48
117,19
404,37
262,62
1933,13
1085,17
238,37
1369,51
80,36
1346,63
1445,11
1143,41
331,15
76,57
1919,37
1439,35
1606,72
879,60
1372,55
899,74
1685,52
101,10
1494,19
332,15
1256,44
1045,2
1211,10
676,28
102,12
577,72
1180,65
1362,69
417,63
603,7
1473,22
66,5
1127,14
1930,67
1064,37
1110,70
1779,60
1574,71
963,46
1724,16
1171,18
297,12
922,77
1322,53
1307,70
660,28
1344,79
405,0
543,72
1381,73
1064,61
364,72
825,7
1745,55
649,38
866,39
844,7
334,51
1657,34
491,36
1012,11
1154,75
538,2
74,44
1743,42
520,4
654,71
1625,24
1798,68
763,42
1710,44
1084,60
1307,22
442,68
1733,27
1166,15
1446,15
92,24
1896,16
679,9
499,9
1523,39
1838,54
900,46
670,63
849,28
1839,59
1176,10
1406,70
1363,62
1060,35
411,0
1545,59
913,79
1131,51
1135,39
941,2
1613,29
1926,20
1178,27
187,65
1050,79
1428,54
998,22
1368,63
374,30
755,32
1526,21
1930,34
6,68
1990,27
125,9
239,54
1782,21
1080,29
407,61
1388,6
372,46
1142,61
493,61
1700,23
1568,23
1895,15
1720,69
387,63
1407,75
1740,47
689,57
427,55
1562,58
1144,58
373,36
1107,12
768,20
804,40
1566,77
1740,42
604,28
967,8
1937,24
989,67
436,37
1099,79
1633,24
1612,0
1229,64
1447,55
223,55
617,55
115,6
1412,41
610,63
1784,78
1834,14
1082,41
765,65
1229,3
1913,11
917,46
1184,24
1459,48
382,68
0,15
773,63
607,57
1348,38
423,17
897,56
230,17
1063,44
361,61
1127,57
1144,79
1207,73
686,78
1390,71
1389,10
1139,40
1078,44
911,59
1803,47
1889,78
1167,37
517,4
40,16
544,39
514,72
1846,0
1369,45
699,30
176,55
776,24
608,3
1206,65
1157,73
1194,2
1337,35
1556,49
1840,44
1637,33
1271,41
1944,57
1871,68
165,12
905,12
1145,10
132,49
1441,39
1652,53
1749,41
673,26
1885,35
1555,21
839,77
561,73
492,0
923,14
1507,58
1755,71
272,24
1880,37
466,34
869,10
1147,34
7,63
1817,67
450,50
1461,53
161,25
360,32
1730,5
253,9
1471,59
1749,50
1229,36
188,46
1797,75
1711,20
1513,35
528,58
1043,34
27,10
1234,21
739,0
1500,54
1273,2
299,47
529,28
663,67
495,70
168,75
491,18
687,60
1503,72
237,38
773,21
522,76
451,67
1408,24
666,67
1937,69
1292,10
1070,48
1084,65
955,62
564,56
618,47
1955,71
1433,27
1916,55
983,67
842,22
297,54
369,36
1886,14
1573,15
1409,59
855,69
1554,40
1979,70
103,61
1812,52
1309,70
1319,52
17,49
854,10
1707,14
1453,63
1628,46
1251,19
134,56
1864,18
1266,6
1814,30
117,53
810,31
26,34
779,37
1497,75
1322,22
82,72
858,70
198,53
1246,28
1078,49
297,26
1469,19
1527,43
1001,6
1195,63
1754,62
865,10
1710,30
569,59
1599,10
1050,73
1795,5
1900,22
1664,70
1963,21
468,25
1217,33
1785,42
3,74
714,14
1781,10
1215,66
421,32
1390,70
438,76
895,13
1829,49
356,18
469,16
1757,52
1936,27
1099,51
961,45
459,65
401,34
1439,43
1775,62
1393,31
1697,54
1019,37
727,29
978,67
16,78
1049,10
1665,75
1816,0
483,10
240,2
465,9
1695,9
245,31
1931,9
191,26
1744,13
1406,55
1820,50
1368,4
443,5
1336,1
1032,35
1785,58
264,30
1466,18
161,16
429,4
158,18
1182,3
1078,79
641,43
1806,5
1808,61
1240,76
1900,18
388,32
1056,64
1671,23
1800,77
1049,19
153,19
1023,64
1700,17
62,25
1279,23
815,45
880,78
1478,5
1469,3
1691,71
9,14
1854,58
1550,28
180,37
577,52
1982,53
1201,29
1208,71
205,35
1124,28
778,59
1257,20
1217,37
1028,3
1287,74
1409,1
705,9
760,54
917,39
168,62
1181,40
986,4
950,8
1187,4
1074,63
287,64
166,53
858,27
1854,38
605,32
1703,15
548,70
1525,79
1159,55
1434,34
578,5
910,21
635,4
1067,54
1806,51
653,77
1227,22
1839,5
1913,64
283,62
1139,12
935,21
893,46
503,27
1142,66
1034,66
47,7
282,67
1889,23
1600,37
1959,23
474,65
1391,5
1647,76
1008,8
1285,23
1786,11
1174,11
1787,16
1902,69
1001,53
396,36
225,30
541,35
387,69
1676,21
330,27
997,58
1532,10
5,40
1824,23
429,3
1608,56
973,32
1845,34
1492,31
1342,34
1736,49
1722,14
1402,51
739,19
1058,17
1917,14
1760,74
1882,42
316,48
1383,74
758,46
1089,39
340,37
576,25
1102,17
303,38
1751,57
1812,74
212,26
1516,74
1430,58
1065,8
495,4
1540,6
299,49
349,62
821,10
1672,26
1029,42
1162,37
1572,40
620,60
215,33
549,17
1913,24
1424,37
288,45
1298,15
17,45
1672,40
791,20
832,36
350,47
1217,71
64,13
1512,27
1510,0
1046,51
1341,71
1502,74
1848,26
266,25
1789,30
665,71
239,57
769,29
653,12
1333,21
912,72
993,72
966,30
1680,57
1493,48
1809,0
253,24
1763,24
1194,52
672,16
472,7
1116,4
1990,36
1237,4
1282,64
1075,68
307,3
508,45
1360,31
1013,30
1371,71
799,73
775,39
1541,67
1511,79
1792,15
542,34
1326,65
1621,47
1021,25
555,22
313,76
532,65
40,52
407,49
89,73
378,54
263,13
1131,39
1273,3
116,66
1167,23
1993,19
774,2
373,49
1818,28
1244,3
746,15
1798,1
755,1
969,4
1369,2
1588,73
1088,67
760,13
1503,36
1966,55
1236,45
1894,17
1422,10
1135,4
94,39
855,43
360,35
725,0
1944,28
22,57
1756,52
1784,15
836,20
1486,4
556,8
1740,31
339,76
301,60
876,64
1905,40
42,41
283,10
80,19
142,68
1105,51
346,74
982,44
719,41
580,14
652,58
389,22
1523,51
1736,15
1331,45
1239,41
726,57
1885,77
1716,64
774,37
1741,35
49,0
934,36
773,35
920,78
902,74
846,66
1122,64
1944,34
88,35
582,31
805,70
1273,35
1119,69
1168,10
775,59
1519,9
910,15
665,27
1393,68
1435,75
101,7
754,21
378,7
1693,73
1859,61
1569,69
1816,47
1585,70
1484,40
212,39
1993,34
1196,38
956,57
978,30
581,28
1726,2
1978,21
459,41
1873,79
302,4
1601,65
1903,8
377,77
466,25
1542,18
664,78
295,17
1520,67
540,78
215,22
688,42
1906,52
326,74
1319,75
344,65
916,54
1967,61
1145,42
1045,11
1337,5
1481,28
851,44
513,73
1606,43
1600,46
1131,18
1568,24
1816,14
1990,27
1090,6
1272,28
906,54
1352,25
575,8
991,68
669,23
896,23
1618,42
1225,32
1960,75
1916,33
237,58
1702,47
1643,33
1411,63
1461,35
1305,26
1014,58
1114,37
1604,76
1100,76
1182,44
296,50
1871,11
497,29
699,1
1725,34
409,49
1838,44
1217,15
1721,24
1238,74
1242,10
863,65
399,18
1379,21
289,75
427,25
349,21
521,26
1687,27
690,71
1110,26
1010,68
694,69
849,2
83,68
120,16
1248,51
1791,67
1069,10
1149,1
909,62
526,76
607,18
1036,33
100,52
931,20
773,63
1271,76
1326,42
1196,73
1127,69
209,47
1817,39
959,53
1270,44
639,20
1015,43
1619,31
1191,74
1222,41
632,6
609,79
674,60
692,69
1637,23
397,10
343,20
746,25
801,42
1942,39
802,2
582,2
306,53
1679,36
1898,19
267,61
1799,72
1096,10
679,42
1107,68
241,64
1577,29
549,21
1871,60
1390,26
617,45
1423,36
1200,5
716,59
1560,8
499,56
562,16
1725,39
1041,24
1302,16
1599,0
1688,21
1650,70
1749,56
1086,66
64,2
1780,35
1539,56
147,17
901,68
1784,7
1882,72
1305,23
111,23
1725,6
751,7
976,60
295,8
1057,32
1780,26
795,28
140,38
1812,69
1889,27
676,13
517,22
602,52
1482,12
445,2
1147,51
1382,56
1819,72
318,2
622,6
1728,46
194,24
1102,3
1639,15
220,44
446,74
1500,57
1958,2
1769,70
215,48
1484,47
332,50
160,60
905,24
1141,25
1435,39
591,79
1119,29
719,30
816,23
119,30
1391,29
806,61
1860,54
426,79
1719,77
580,9
431,70
1574,4
1906,53
1092,26
621,78
1546,36
1520,22
323,49
829,77
871,0
179,75
225,48
1030,14
1293,78
133,78
1911,38
55,42
963,25
96,11
1831,1
1814,79
178,62
1031,31
1291,46
968,27
1891,73
965,66
1759,24
27,50
1958,44
1286,71
839,41
1161,34
360,73
543,69
1017,43
510,44
1727,4
1877,35
1055,1
286,42
688,79
1166,60
1343,16
56,64
859,65
408,22
717,43
344,32
892,48
559,42
1092,49
185,64
137,42
349,70
1466,40
1302,19
12,45
1485,66
619,46
1078,34
541,72
1541,23
748,36
612,27
3,13
970,41
390,48
1462,20
1059,54
688,77
49,37
946,27
1533,17
1096,38
134,62
1087,18
71,18
1851,8
1355,70
1170,72
982,21
1502,3
1469,71
1653,79
1250,61
1793,76
1729,37
165,11
529,59
1817,63
1126,63
1568,68
1001,50
1581,26
1543,35
1178,36
596,5
26,49
1524,36
102,79
332,66
1280,15
1638,32
179,6
58,8
1912,13
666,17
1484,5
253,23
1702,42
240,19
277,77
440,77
260,70
892,51
649,44
453,39
1899,74
85,78
1499,39
638,43
1726,63
1004,1
1159,33
1257,12
1637,13
711,60
1495,45
528,52
1875,41
586,38
666,2
645,49
653,56
1939,10
1819,74
97,15
595,45
1860,7
495,46
1745,2
1047,41
340,67
752,56
1024,63
607,52
431,71
530,1
744,14
370,58
497,48
371,47
1954,62
1953,49
300,73
1019,78
1090,58
1093,32
1263,58
1277,3
1412,64
1397,59
258,2
1190,0
1145,16
904,62
1761,71
275,66
1908,55
1933,41
634,62
28,56
767,59
1276,44
912,7
363,47
863,11
188,31
134,14
595,54
432,17
1687,53
637,48
1339,64
1626,35
295,77
322,62
1976,31
1994,28
1423,7
265,63
416,52
1804,47
1340,71
709,8
1866,6
1856,8
641,56
1134,2
1661,30
1315,52
1758,61
1625,16
1073,62
1754,66
295,66
1121,19
1584,12
1476,9
57,76
878,3
1089,62
615,56
1333,22
1786,36
1879,45
1536,64
952,26
1314,19
347,61
863,57
370,50
555,29
1114,11
931,59
417,29
1717,78
1144,29
1086,20
12,29
1075,53
1485,79
1514,66
1729,64
732,79
578,12
1611,34
479,65
360,52
1393,59
797,29
1305,25
709,43
1294,75
632,58
191,70
1888,79
1284,39
1674,24
451,26
328,69
1112,25
1470,73
577,1
1296,78
1713,25
278,60
1516,22
1546,78
1107,72
1737,6
407,38
1753,43
875,73
1972,77
1143,0
50,20
1373,1
1740,40
1036,3
1019,49
1310,55
1063,14
1882,78
1007,69
695,54
1712,26
1041,49
89,8
1703,29
3,43
856,9
1,41
479,59
1989,47
266,27
198,18
49,28
1139,13
1756,23
1070,56
517,28
1192,46
905,15
1044,18
264,13
905,53
1831,43
1492,63
862,11
631,31
757,45
1879,34
1730,11
1035,3
85,18
1275,21
629,52
1833,69
545,7
276,46
943,75
1557,34
654,40
909,34
1129,63
1709,60
1829,53
227,5
531,12
1769,66
1924,70
131,21
1820,1
10,26
909,55
1313,59
1269,51
1591,57
17,38
449,23
1279,19
933,31
808,48
814,76
1227,27
970,30
409,28
1188,63
448,32
1769,35
117,75
287,73
1805,67
703,22
478,34
1773,7
383,22
564,59
585,56
754,22
1388,5
252,22
1250,72
208,29
966,2
115,28
1285,28
824,69
231,44
523,64
1858,34
1230,35
898,28
1468,73
203,2
1727,23
669,24
1002,77
1644,65
628,7
797,53
1312,72
336,38
669,51
1804,16
566,1
435,43
575,46
712,19
1584,55
316,39
1060,55
882,61
826,32
160,49
1647,8
1802,5
1604,70
1038,67
24,78
332,40
507,23
1681,38
1271,21
169,22
10,50
110,17
131,42
1610,43
1376,59
988,72
173,26
1610,29
414,7
1456,54
1433,34
1370,62
207,69
340,28
1650,75
611,44
1839,72
365,45
813,74
322,65
1414,35
1515,70
1352,1
129,44
160,79
772,58
1581,35
1829,17
1372,77
1645,21
558,36
1940,55
659,28
629,77
974,53
1941,66
604,7
768,43
505,48
539,37
1825,15
831,69
1477,32
521,16
164,45
588,66
589,27
1388,30
785,37
1969,8
908,41
1140,29
530,74
2,40
1810,32
279,19
1081,8
996,7
1713,42
304,50
322,40
1691,14
1411,9
1876,63
1935,61
1999,40
1186,2
716,71
1386,76
1649,63
1729,37
49,49
537,60
1367,58
1427,53
1897,32
423,35
1581,58
1540,8
594,14
282,40
1655,40
558,70
831,27
1904,79
887,29
1976,49
499,1
1443,12
1153,55
176,30
1159,9
359,70
1387,63
817,38
649,38
624,60
1736,72
1158,25
443,76
266,57
158,0
507,79
211,0
440,28
1917,14
1742,57
433,57
1270,28
1361,38
501,3
1690,2
457,5
195,8
1402,51
1200,74
901,4
1617,12
851,50
1378,62
826,46
1426,65
1775,11
982,30
1012,73
1301,73
1591,73
1881,29
546,1
25,76
1736,31
608,2
1006,18
1767,20
977,27
353,6
700,75
362,60
1177,73
1757,47
1572,2
781,66
1627,33
1046,41
1587,40
2,75
488,0
1366,41
1555,56
564,34
255,15
485,31
696,69
815,55
465,45
153,11
661,69
1210,63
486,71
706,62
1434,17
274,34
1833,50
1785,65
848,11
1557,31
1515,67
480,11
455,13
1518,60
929,42
827,57
1283,0
553,63
1101,40
1912,70
955,59
1365,0
1506,37
505,60
1992,63
12,27
627,76
218,71
393,61
1654,73
1605,2
1983,70
7,49
972,46
1593,41
996,71
1675,71
1012,15
224,40
771,73
0,62
358,74
183,78
744,14
1701,5
1562,47
621,14
1474,26
1354,26
1762,23
1327,8
547,20
1167,65
1140,17
1581,46
43,56
1503,55
739,55
971,75
1815,72
861,63
1938,39
1916,11
455,42
1192,45
1004,23
13,41
1526,67
666,5
1199,14
235,24
1975,11
1261,44
162,48
327,45
859,61
1335,54
318,9
455,41
543,41
1725,41
1795,22
173,17
642,73
1962,4
330,29
1547,14
1979,37
1153,60
1260,6
979,2
1352,50
1931,5
134,65
1240,61
1827,54
845,61
1956,4
63,73
1789,56
1277,40
1346,19
588,73
289,56
745,73
597,59
1082,30
1806,29
1234,78
589,16
1241,5
855,15
1547,19
1717,75
910,13
1259,0
956,78
1823,49
1842,43
1511,40
973,45
231,16
499,38
1030,8
1734,26
1492,69
845,0
347,51
1527,11
3,76
895,48
1250,49
1177,34
1524,74
224,33
1766,2
1703,52
601,17
1226,27
1820,20
248,18
1267,38
617,29
722,38
1244,13
769,0
1086,20
779,61
985,51
1055,24
1434,12
1998,23
1672,65
1898,4
376,30
549,58
1030,48
135,37
1229,31
1872,55
1685,37
606,74
1687,47
1075,64
1643,6
1471,28
25,20
1635,52
1617,27
806,61
1169,30
1590,17
693,62
1367,64
1640,74
679,1
1019,44
887,34
1447,29
507,40
654,19
1430,25
1722,16
795,68
1351,57
1550,31
1090,33
552,70
826,77
821,74
720,74
518,42
944,28
1215,55
1010,55
1779,14
149,48
1646,28
265,72
564,41
831,44
298,53
661,23
776,66
986,77
1595,7
1809,6
338,65
1765,69
816,0
289,74
1451,77
190,12
1023,30
503,8
1255,48
1214,25
739,73
1286,33
1231,12
1507,13
373,38
163,33
876,71
1148,56
1845,0
986,12
1027,54
1693,23
43,4
169,9
138,23
1572,40
712,33
185,14
1813,24
1832,38
1168,46
793,13
586,77
1229,14
1020,26
1966,29
672,11
178,27
981,28
1321,19
1611,56
769,68
1870,75
1745,77
1221,19
816,59
445,67
395,17
1621,26
1095,49
580,50
1066,31
413,76
1446,21
581,76
252,49
224,16
1911,13
1930,6
1708,18
1327,72
1125,14
1120,31
1898,2
22,50
798,51
1889,65
1466,20
1792,79
1194,67
798,5
1637,27
1827,22
1298,74
966,43
1681,69
1148,12
1333,0
893,63
163,4
984,58
780,70
408,76
170,28
1651,16
680,40
1533,40
316,76
1018,20
1506,35
1494,43
637,11
1090,43
33,43
1069,0
1268,51
1598,1
679,29
571,65
1845,28
1143,60
481,78
995,0
421,12
712,71
597,0
657,32
232,41
367,61
1000,68
7,14
1417,38
541,27
671,49
227,51
1986,75
862,64
726,13
1237,26
1714,77
1453,33
1992,27
1999,72
892,38
551,12
980,75
170,2
1198,31
202,8
1079,15
116,71
1090,2
339,75
1872,70
1342,24
349,78
1425,4
1927,64
1156,42
1190,10
1005,74
1873,40
16,38
1903,43
1712,56
1572,58
830,55
1280,59
1433,71
123,48
1822,27
1636,10
1505,72
1595,47
1381,4
429,44
1472,60
919,66
1768,38
1165,75
1807,77
0,75
1369,71
1564,13
50,49
535,35
789,50
1692,51
527,34
1503,22
161,43
1142,11
419,23
1758,66
41,14
934,6
1386,43
1613,66
286,34
1884,67
922,58
435,65
220,14
548,10
1521,43
1071,74
466,30
1463,12
899,63
1512,38
562,54
999,75
458,51
972,48
917,18
429,58
1424,63
305,17
1258,75
1287,71
1739,57
196,35
63,74
73,38
777,71
283,15
1733,72
1535,3
1302,51
31,10
1796,66
1482,59
639,61
1725,64
304,18
99,3
327,50
1515,9
1000,59
165,60
1941,34
1070,28
1768,15
1132,48
975,22
481,22
1060,48
35,53
1678,41
1321,58
764,76
625,60
474,2
573,5
797,9
1273,64
959,11
1189,77
1486,3
1809,2
1528,36
1470,53
1055,38
412,60
518,68
1260,10
397,34
1889,75
269,0
937,38
1296,50
1653,75
1336,18
1331,51
1233,30
360,64
1714,32
541,30
809,77
1045,71
1547,18
92,59
602,14
209,67
960,53
24,42
756,66
33,76
193,65
1299,69
1519,72
519,59
1367,30
1114,55
1439,5
1578,1
310,12
1613,1
98,14
1499,34
1042,37
5,11
1134,20
1331,24
278,68
1419,7
647,32
903,74
1246,63
991,24
919,78
405,37
1182,56
167,44
1650,39
1169,28
461,24
326,0
589,48
1074,34
1086,74
253,8
1428,47
1664,60
46,27
1408,59
738,49
1525,74
971,59
1870,17
298,38
1668,66
1170,53
618,79
1027,39
1977,12
748,60
1052,14
1492,75
295,4
1446,28
289,66
1283,2
1397,33
792,65
136,10
1982,3
380,55
938,39
495,43
1475,44
128,65
1383,78
1874,13
1803,49
1779,76
92,61
1990,28
1822,23
727,67
1819,40
287,48
466,8
426,38
1794,47
803,9
601,20
1949,76
1587,49
606,6
28,68
1817,70
548,79
1281,0
1081,18
565,78
1365,48
1902,24
1539,6
908,75
1445,32
583,70
763,43
198,27
1956,18
328,46
1362,29
101,45
163,38
1630,7
1086,2
1246,14
875,58
1543,37
1449,17
522,72
805,4
1272,14
1282,9
1594,35
730,38
1099,76
53,57
1398,67
1300,49
1605,3
528,22
371,61
1819,24
1709,52
1302,46
433,11
1755,3
722,44
1333,43
1892,57
1371,12
982,4
405,31
683,18
384,31
743,16
1920,54
654,3
1521,51
1200,74
1693,25
1228,50
202,48
141,64
1148,13
276,3
1770,25
902,21
821,15
645,25
1647,23
159,56
835,57
344,48
320,28
254,49
1981,27
1127,1
1320,28
1249,70
959,69
988,76
499,15
298,43
1493,38
1560,4
1973,38
282,1
1904,77
1948,73
1261,6
141,62
79,47
1691,13
683,27
80,71
948,78
1456,54
967,11
1618,29
156,76
282,38
968,22
499,28
544,65
907,10
1046,8
1630,33
1742,6
782,21
246,56
118,51
86,41
160,11
1865,21
629,3
1586,0
1979,76
1699,62
289,64
1874,31
1694,25
528,22
1827,2
1049,63
262,14
331,52
1662,74
1566,5
1872,76
793,43
1240,60
756,32
1685,74
1262,14
903,20
1817,24
1185,76
1444,3
511,72
973,8
595,34
1897,75
1217,67
1249,0
1317,13
1414,33
1064,35
630,15
143,33
1754,34
1060,45
1810,60
1748,72
1802,17
658,57
36,60
585,17
1944,75
1052,23
1059,2
304,59
43,5
1404,34
91,12
260,71
1664,24
876,26
271,48
15,50
749,77
365,14
496,10
1634,46
575,54
1263,16
659,79
1299,48
637,26
1933,14
336,27
543,78
823,26
570,30
1390,27
1299,69
261,33
212,76
1889,0
896,10
73,51
817,46
908,17
790,46
918,43
1940,67
1651,13
1883,39
130,18
1127,8
645,43
333,1
833,71
1595,59
1324,15
885,12
1714,51
553,48
522,34
1948,54
1026,77
1617,69
1643,35
126,11
203,22
1596,52
13,18
626,53
1343,20
302,43
1355,29
1216,76
1118,21
1362,29
652,42
273,44
521,2
769,27
1729,48
1027,12
863,12
1841,56
1938,9
236,47
678,56
568,32
1490,68
985,41
1477,12
1576,47
96,29
1055,67
1959,3
477,75
70,1
991,67
538,23
166,24
494,10
1902,3
846,29
417,65
763,52
591,75
675,49
1093,21
1961,61
1321,34
777,69
1691,60
1128,53
209,43
204,29
1453,20
384,57
1387,74
933,3
633,54
661,54
991,70
1288,12
1102,37
567,12
302,53
594,17
1353,32
1196,51
987,51
1904,22
1688,31
1052,27
863,61
1172,4
428,15
1402,3
731,55
1850,49
944,44
1708,65
556,73
1380,64
578,2
1585,56
1853,17
1771,41
49,60
886,28
387,4
935,5
931,41
1334,48
1593,57
376,69
1275,20
999,79
21,45
424,46
1155,38
1831,66
612,8
687,71
767,71
969,67
1988,8
1578,10
1010,63
985,31
1019,38
1649,9
229,54
959,33
348,53
242,0
263,32
1037,62
1996,36
70,19
1492,45
267,10
1073,11
1981,47
239,60
503,20
1095,48
1712,29
1061,51
1366,2
1425,62
1780,35
1204,72
548,66
223,22
596,65
891,54
1130,17
1055,14
1081,53
1013,70
1880,11
389,40
354,49
1215,32
714,24
143,45
1946,77
486,73
1575,71
1015,74
629,48
843,28
353,65
1770,46
526,33
1390,35
1727,31
24,10
901,57
440,12
982,26
375,18
1402,66
1235,79
1212,78
628,76
777,48
272,40
1289,20
1040,40
429,16
1845,58
25,54
1996,43
1169,62
1748,8
1643,50
1003,18
1678,18
707,29
725,47
1914,64
1641,10
736,39
1064,51
1484,61
1470,17
1924,69
1841,7
1582,23
558,51
903,55
1393,43
1273,74
1275,32
959,13
578,15
523,18
312,13
374,22
272,10
1199,30
1409,1
1676,5
1248,23
367,71
1343,48
767,7
30,63
1408,11
359,24
944,7
603,28
1982,31
1698,46
405,44
1448,65
1236,70
961,47
51,57
405,28
650,11
736,75
458,57
1392,51
22,31
871,29
1006,56
1241,50
1686,29
146,62
1471,41
384,74
732,79
187,77
1516,42
49,38
776,61
161,48
1366,34
269,64
1238,9
23,39
1831,62
1537,8
1339,52
162,49
772,37
816,34
315,21
1816,4
270,8
1521,70
322,38
220,27
116,13
1975,72
1772,73
531,26
1115,71
327,60
637,60
47,9
1373,40
1814,2
289,28
863,75
897,79
21,55
819,40
1497,18
1958,68
323,51
1507,49
1217,43
1044,42
830,65
1598,53
750,39
215,53
1357,16
961,1
449,59
51,1
953,20
1056,8
1244,17
669,45
1742,51
209,23
1314,14
132,7
542,42
570,79
1058,39
468,1
794,56
770,28
1253,33
1133,30
468,72
193,63
413,56
608,79
69,43
433,13
470,77
164,35
1194,45
302,21
922,65
934,42
195,50
1023,29
669,44
1955,32
698,31
1309,69
1550,14
1942,47
713,35
1082,55
420,10
1393,77
141,25
151,9
34,35
767,6
737,74
1481,62
941,44
1357,7
725,7
